age,monthly_income,debt_ratio,payment_history,accounts,tenure,delinquency,approval
52,9837,0.43648734930770705,0,3,6,1,0
40,7382,0.25054605893112825,0,2,12,0,0
34,3511,0.3344461868783247,1,4,9,0,1
43,7596,0.3415481169231763,0,1,11,1,0
25,1783,0.9593239045082137,0,4,3,1,0
46,5992,0.798613015923451,1,4,3,0,0
43,1370,0.4585487714794001,0,2,5,1,0
27,1486,0.19982092034136412,0,4,13,0,0
43,8378,0.811016110262656,1,1,13,1,0
51,4196,0.1571824716083735,0,4,7,0,0
68,5287,0.21046221714200342,1,1,3,0,1
58,3261,0.36601339184015114,0,1,4,0,0
24,9572,0.8803481958519901,1,2,14,0,0
21,1238,0.13178666863411026,1,1,2,1,0
67,7843,0.12223419285452608,0,4,9,0,0
62,2105,0.493974988305266,1,2,10,1,0
28,2386,0.2764105410936747,0,1,9,0,0
46,2667,0.5687279416481599,1,1,13,0,0
53,3691,0.4516366846832235,1,3,11,1,0
42,8756,0.4349591063512168,0,2,2,0,0
38,2996,0.11197297048699328,0,3,5,1,0
53,2425,0.14104969024984015,0,1,1,1,0
27,9023,0.8210785774468501,1,3,8,0,0
54,7849,0.8858827375717444,0,4,6,1,0
26,4247,0.23468353288525023,1,4,14,1,0
41,3592,0.11346050152476905,1,1,10,0,1
52,2490,0.05341667193451061,0,3,10,1,0
66,2224,0.6082976137418968,1,3,2,1,0
52,3587,0.7153532125002056,0,2,2,0,0
65,8714,0.3728099892032055,1,4,10,1,0
53,4064,0.6796758674906396,0,4,5,0,0
35,8804,0.7129588155595261,1,2,7,1,0
66,1832,0.9353422813969053,1,4,9,0,0
56,3440,0.06487363783510725,0,3,9,1,0
49,5795,0.1922917232310798,1,3,12,1,0
41,2646,0.06852598759698814,1,4,11,0,1
40,1440,0.8679939333361105,1,2,6,1,0
49,6956,0.7925871600335685,1,1,2,0,0
54,3367,0.574642070621839,1,1,6,1,0
29,7696,0.08366341005118316,0,1,1,0,0
66,6190,0.2733123586537196,0,1,11,0,0
30,5663,0.2977198480585169,1,3,11,1,0
40,8062,0.5607431960154171,0,1,13,0,0
42,5331,0.25804389403671546,0,3,2,0,0
52,4034,0.07295986391295484,1,3,12,1,0
58,4262,0.7307623018532994,0,1,3,1,0
47,3107,0.2990802116554113,1,1,5,0,1
34,8036,0.4523741770233006,0,1,10,0,0
66,5320,0.12766663498230535,1,4,1,0,1
37,6938,0.8025483033945796,1,4,12,1,0
65,3747,0.5655318769240576,1,2,10,0,0
42,5677,0.9015856262098628,1,3,13,0,0
39,8972,0.49547156306533335,0,1,14,0,0
30,5264,0.9414256718178797,0,4,13,1,0
36,4133,0.891868204381326,1,2,13,0,0
66,2465,0.5764598564592339,0,3,5,0,0
53,5109,0.9338934381498634,1,3,5,1,0
29,3211,0.3230887472945523,1,3,4,0,1
58,6539,0.36564216270421135,0,4,3,1,0
36,2689,0.045477951306036934,1,1,7,0,1
29,8727,0.5892009067638531,1,1,11,1,0
26,8764,0.7219239699289334,0,3,7,1,0
24,5541,0.7735191902421031,1,3,1,0,0
45,4541,0.1498162860461033,1,2,7,0,1
31,1818,0.4441590723125003,0,2,3,1,0
48,5521,0.17686321209391564,0,3,13,1,0
69,2124,0.6621273488542488,1,2,3,0,0
36,6660,0.15794637242176812,0,4,6,0,0
64,6641,0.9041636839560749,0,3,6,1,0
33,2129,0.23063464566141334,0,2,11,0,0
22,2702,0.29140226628824484,0,3,13,0,0
52,3001,0.8509063221509997,0,1,4,0,0
29,7912,0.4584676101457238,0,4,5,0,0
42,4878,0.023995945800073026,1,3,3,1,0
69,8232,0.49458625120264577,1,1,3,0,0
38,7331,0.08454333538012304,0,3,9,0,0
53,7035,0.9853447186873107,0,1,5,1,0
40,7523,0.5881115704556024,0,2,1,1,0
33,9111,0.25653261761097845,1,1,9,0,1
56,9736,0.5637176795476178,1,4,10,0,0
62,3401,0.07686710338175484,1,4,6,1,0
59,9974,0.799891304268817,1,2,9,0,0
56,1539,0.9253280538641637,0,3,14,1,0
31,6615,0.8744443882061596,0,4,11,0,0
48,3956,0.3417576022985628,0,2,7,0,0
22,9077,0.3257681196433685,0,4,11,0,0
52,4722,0.035087611216299996,0,2,10,0,0
40,6087,0.6514003587009167,1,4,10,0,0
46,7460,0.5349047841897949,0,2,7,0,0
60,3170,0.45934637132734135,1,4,5,1,0
28,4391,0.907630953334707,0,3,7,0,0
35,7942,0.1678789010828463,0,1,10,0,0
64,2616,0.009666266690182335,1,4,4,0,1
29,7458,0.07331645212076543,1,2,11,0,1
26,3756,0.2233714378273689,0,3,11,1,0
27,7853,0.03328554926345695,1,4,6,1,0
61,8709,0.5028437106431355,1,2,2,0,0
34,2936,0.31409045523357804,1,1,14,0,1
55,4091,0.18048300806813267,0,2,10,1,0
24,1968,0.7500840749486621,0,4,3,0,0
63,8297,0.20445132623253004,0,2,2,0,0
30,4203,0.6876051009937932,1,2,13,1,0
57,7499,0.3492649058476389,1,1,10,1,0
59,6173,0.5118277606625545,0,4,2,0,0
26,1889,0.9338670398513198,0,4,7,0,0
67,9984,0.03735163481581283,1,1,5,1,0
44,8382,0.5002645074774619,0,3,13,1,0
19,4531,0.8544229603276182,0,2,13,0,0
22,1801,0.5879742483703485,1,2,6,0,0
46,9234,0.27687051696515663,1,2,3,1,0
54,4349,0.39768113514503434,0,4,10,0,0
55,9005,0.6802656287285745,1,4,5,1,0
36,4201,0.890811894313803,1,2,5,1,0
25,1349,0.041066373746611595,0,4,11,1,0
65,1583,0.07153882189037641,1,1,4,0,1
62,4377,0.32505152360958756,1,1,10,1,0
18,7028,0.23277968443747898,0,4,4,1,0
39,8694,0.264930886222406,1,2,12,0,1
69,7196,0.22126999862588093,1,2,13,1,0
34,8083,0.19582504885515772,0,2,8,1,0
24,4401,0.13062396686929179,1,2,6,0,1
42,4185,0.933954131795238,0,4,11,1,0
62,6285,0.14418946390615306,0,3,2,0,0
21,7772,0.20440377476553617,1,3,2,0,1
53,9490,0.24626572398078572,0,2,2,1,0
23,4347,0.9330148731304205,0,2,6,1,0
48,1788,0.7557141336010847,1,2,12,1,0
36,5945,0.7896994303155147,0,3,1,1,0
61,3889,0.10475825953849804,0,1,3,1,0
56,6273,0.8363098750156717,1,3,1,0,0
44,4272,0.408193081817418,0,4,4,0,0
27,6234,0.26282302621238873,0,3,13,1,0
43,7902,0.5757500835203105,1,4,1,1,0
36,8612,0.8221829058167339,1,2,9,0,0
56,3492,0.7786521510749094,0,4,11,1,0
20,7745,0.8899974825811321,0,2,12,1,0
62,5240,0.9281321860154439,0,1,11,1,0
30,3322,0.23812207142774955,1,2,13,0,1
67,6298,0.42385789416927167,0,2,6,0,0
45,2861,0.014628539205070012,1,1,14,0,1
37,7620,0.87932165926506,0,2,8,0,0
45,5047,0.15457215147476755,0,2,14,1,0
25,8581,0.8614748123426943,1,2,2,1,0
58,8320,0.32938732198659637,0,3,14,1,0
56,2098,0.3681335899811382,1,4,6,0,1
18,6247,0.039132254483859374,1,2,4,1,0
20,2734,0.3268787897653196,0,3,7,0,0
30,5663,0.8883636828012641,0,2,8,1,0
45,6909,0.02554740112160414,1,4,14,0,1
66,4416,0.40632747304672534,1,2,6,1,0
42,7302,0.03139962981274114,1,4,13,1,0
50,8593,0.37092342510906495,0,3,13,1,0
55,1680,0.17264064078029118,0,3,1,1,0
23,9163,0.25221839326837203,0,2,8,1,0
61,3070,0.877598373161419,0,1,11,1,0
62,7668,0.436049220621891,1,4,1,1,0
49,9001,0.2737979914019122,1,2,9,1,0
62,3191,0.5893383779505478,1,3,2,1,0
64,9859,0.14210695983258237,0,2,11,0,0
38,8586,0.2593916074208559,0,4,10,0,0
33,9872,0.5462479676028885,0,2,6,0,0
38,3846,0.23752304184806883,1,4,8,0,1
28,3463,0.6791277374008733,1,3,5,0,0
54,7837,0.49149130225952253,1,1,14,0,0
53,5922,0.7719890702546909,1,1,2,1,0
52,5392,0.9482445357224686,0,3,5,1,0
36,4183,0.11580488934740774,0,3,1,0,0
37,4167,0.33466500998454485,0,2,8,0,0
35,3997,0.31954906287840656,1,3,8,1,0
64,7521,0.15118291933725425,1,3,14,1,0
58,4227,0.8103031373334708,1,4,2,1,0
66,7564,0.75987870403879,1,2,6,1,0
31,3024,0.484425470834399,0,4,11,0,0
32,1329,0.5377707777946096,0,2,8,0,0
48,3486,0.05954413800249625,1,2,10,1,0
18,2155,0.5555073523270456,0,1,13,0,0
20,5477,0.7913415240196364,1,1,8,0,0
33,3185,0.5738275735838572,1,3,12,1,0
40,8086,0.2653063701204189,1,2,14,1,0
28,3317,0.6675482723343372,1,3,14,1,0
29,4621,0.36148842996524766,1,4,7,1,0
27,5491,0.5448732842857352,0,3,3,0,0
49,3511,0.48756536327892475,0,4,13,1,0
33,8842,0.3811750009651801,0,1,14,1,0
25,9641,0.7188779803941351,0,1,12,0,0
55,8848,0.8838761119858818,0,4,14,1,0
29,6404,0.005212518476924943,0,4,11,1,0
41,6393,0.9336165192303673,1,4,4,0,0
45,2293,0.511515136083225,1,3,1,1,0
25,3465,0.7007318803632652,0,4,9,1,0
45,4175,0.8556245661758771,1,2,14,0,0
53,8849,0.46710369231426996,1,4,10,1,0
43,9444,0.8349740733648903,1,1,10,1,0
25,9210,0.17761981945520222,0,4,2,0,0
67,3759,0.15916753447981447,0,1,10,0,0
45,6255,0.6574713688561535,0,1,7,1,0
45,9414,0.8701430055517372,1,3,8,1,0
54,1002,0.8924261775360394,0,4,14,1,0
58,9130,0.6437404583772466,0,1,4,1,0
53,2259,0.5254892302093175,0,2,11,0,0
44,9190,0.3313930876965162,1,4,11,0,1
34,5323,0.9800004155993314,0,4,10,0,0
26,6773,0.3196956866662505,0,1,1,1,0
50,3568,0.7441861072315932,0,3,5,0,0
37,2885,0.5319817999050007,1,3,10,1,0
30,8060,0.6085123425253467,0,4,10,1,0
45,8844,0.3934805505886262,0,4,6,0,0
65,7111,0.9648231254722478,1,3,7,0,0
46,3338,0.571682326099271,0,3,1,0,0
30,4758,0.93778763045879,0,2,13,1,0
63,5810,0.007591416173914123,0,4,4,0,0
52,7791,0.572670583191121,0,4,12,1,0
23,8171,0.7171868897252714,1,4,5,0,0
35,3731,0.745080171162218,1,3,5,1,0
68,1869,0.9049768817816813,1,1,7,0,0
22,6166,0.004401609003786278,0,2,4,1,0
64,1093,0.00033015925947643687,0,3,10,1,0
42,3987,0.4722634607952153,0,3,7,0,0
19,9627,0.02929370500537065,0,2,8,1,0
27,5947,0.9745325536623746,1,4,2,0,0
47,7651,0.22206517454139196,0,1,14,1,0
67,7979,0.4726647293648447,1,2,1,0,0
62,7794,0.06113763001222361,0,1,13,0,0
22,7524,0.5220484161712585,0,4,10,1,0
50,4144,0.3799561251474085,1,1,10,0,1
18,4587,0.044660028877223756,0,4,1,1,0
35,1076,0.33512426669622475,0,3,13,1,0
49,9959,0.3914360202228556,0,4,1,0,0
64,7553,0.98992149127494,0,2,9,0,0
66,9297,0.20788587191937546,1,2,4,1,0
28,7694,0.5447796153700997,0,4,9,1,0
38,3873,0.9873155491986286,1,4,7,1,0
43,4346,0.7920192079401351,1,3,7,1,0
42,8024,0.9933675008820889,0,3,13,1,0
39,4148,0.9682983146601692,0,4,2,0,0
44,1244,0.4895395420941543,1,1,2,0,0
66,3625,0.6963758498705658,1,3,12,1,0
30,4849,0.1104431269411511,0,2,5,1,0
50,8737,0.44114882504680186,0,3,10,1,0
51,9333,0.8090185422666974,1,3,1,0,0
58,1892,0.5053353209771434,0,3,7,0,0
52,6487,0.7026990328172319,0,3,11,0,0
18,8251,0.745751329984277,1,4,7,1,0
38,8310,0.2534691412428939,0,3,11,0,0
65,3399,0.8756993729425655,1,1,8,0,0
23,5640,0.45982243090917896,0,3,7,0,0
45,3960,0.21018510362154375,1,3,8,0,1
34,8325,0.8654158817884438,1,2,3,1,0
22,2469,0.41781880610625366,1,3,3,1,0
48,4374,0.7503124383797197,1,2,8,0,0
22,9847,0.5480330722215929,1,2,9,0,0
55,9234,0.38187175223450043,0,4,10,1,0
20,8923,0.8098764150385693,0,2,4,1,0
40,6122,0.584469931644613,1,2,8,0,0
54,6387,0.3905621024270317,1,1,1,0,1
54,8631,0.10959787033512702,1,1,2,0,1
27,8226,0.8954453137667079,1,2,13,1,0
27,6108,0.035469585341666554,1,4,10,0,1
36,3224,0.8631873483680562,0,1,10,1,0
34,3110,0.35996152488315547,1,1,10,0,1
38,1957,0.6393387635014058,0,4,9,0,0
31,8146,0.9221997238356853,1,3,2,1,0
26,1560,0.1517066155038984,1,1,2,0,1
63,8413,0.5669504756388102,0,2,8,0,0
18,2312,0.764432862370192,1,2,5,0,0
68,2821,0.7575838327190574,1,2,5,0,0
62,6646,0.525631914599504,0,4,11,0,0
30,5945,0.6247394599064581,0,2,6,1,0
21,6374,0.7575269941328445,1,3,8,0,0
18,3651,0.8410276377574117,0,4,8,1,0
66,5701,0.7618130968758637,1,1,9,1,0
57,3877,0.35400494318124265,0,4,10,1,0
49,6582,0.9967264010577331,1,2,11,1,0
51,6390,0.4345026937193044,0,4,3,0,0
45,5083,0.02446470275893342,1,4,9,1,0
48,1745,0.36261695158546203,0,4,14,1,0
25,9749,0.12778295457384325,0,4,11,1,0
56,1941,0.121442615728375,1,3,3,1,0
43,5023,0.28153504010689434,1,4,1,1,0
51,3296,0.05337549417726084,1,2,12,1,0
20,1939,0.6885121884095631,0,1,11,1,0
67,2610,0.07398888420190508,1,3,5,0,1
29,7300,0.20328955543595617,1,4,7,0,1
18,2725,0.09289971449411938,0,1,3,0,0
61,9853,0.06316773090303107,0,3,9,1,0
22,8187,0.26775166553954166,1,2,1,0,1
47,1032,0.57189896766037,1,2,6,1,0
47,6985,0.9646855564468417,0,1,12,0,0
34,4414,0.8755566543496063,0,4,12,0,0
65,2156,0.8759339254453248,1,1,6,0,0
64,4126,0.1760670360376576,0,3,14,0,0
40,9252,0.2649071934978201,0,1,13,1,0
32,2543,0.0763933167953057,1,1,8,0,1
54,1271,0.778468339915185,1,4,13,1,0
38,6295,0.06981630148556195,1,2,3,0,1
31,5076,0.5566956708208533,0,4,12,0,0
19,6902,0.24787557232395074,1,2,5,1,0
28,3709,0.24344563402874475,0,4,11,1,0
68,6221,0.9907250552476051,0,2,10,1,0
56,9529,0.7567798069785374,0,4,11,1,0
55,7722,0.8369393582910502,0,2,5,1,0
51,9201,0.5719826853440126,1,2,8,0,0
55,5144,0.8710142873937492,0,2,7,1,0
67,6606,0.6454905391663529,1,2,3,1,0
51,7766,0.9461737047963453,0,4,7,1,0
35,1730,0.2813385860456368,0,3,10,1,0
47,5890,0.595319545782895,1,2,8,1,0
32,2648,0.6901313479368921,1,2,5,1,0
44,5228,0.39293730502780666,1,2,11,0,1
68,3130,0.8797079824040532,1,2,5,1,0
51,5366,0.9798031631041544,1,2,14,1,0
69,2506,0.4937694913726616,1,1,14,0,0
55,3158,0.39064065480433907,0,1,11,0,0
50,3916,0.47193792855645866,1,2,1,0,0
41,4229,0.8527367457319316,0,2,13,0,0
32,7265,0.6454684255181676,0,2,8,0,0
47,5136,0.04477237251809507,1,3,13,0,1
59,3689,0.5421699104457148,0,4,6,1,0
68,8190,0.017300122740969814,0,2,6,0,0
34,3810,0.7785353710034054,1,3,5,1,0
22,7152,0.32831227354246373,1,3,5,0,1
46,1012,0.47200748211732935,0,2,14,0,0
21,6938,0.798678105907632,1,4,3,0,0
27,8999,0.04644881728576156,1,1,12,1,0
34,8219,0.15854153559161044,0,2,3,0,0
27,6328,0.39796037644511484,1,2,2,0,1
34,4621,0.22992516354556058,1,1,9,0,1
37,4683,0.3379014257750631,1,4,8,0,1
41,8872,0.998174737892465,0,1,11,0,0
22,6310,0.8254144375738107,0,2,3,0,0
51,1652,0.8839018149601086,1,2,5,1,0
23,6799,0.9370546335657753,1,3,10,0,0
19,9812,0.34093588031419564,1,1,5,0,1
30,4790,0.2970769577964727,0,3,8,0,0
60,2645,0.2340624925720749,0,3,6,0,0
60,5512,0.8301169113081226,1,3,7,0,0
65,5759,0.6795518622851849,1,3,5,1,0
28,6874,0.2361719824828773,0,1,12,0,0
68,4688,0.3769938292104549,1,1,1,1,0
64,8689,0.5067117639327983,1,1,8,1,0
40,2379,0.5281400572737537,0,2,4,0,0
33,5243,0.8887277285517147,1,4,5,0,0
48,7507,0.3805661329472163,1,3,1,0,1
28,8819,0.9085240305005123,0,2,3,1,0
33,9593,0.44136756031978963,1,1,2,1,0
25,3653,0.7463726747923538,0,1,12,0,0
21,6611,0.930254319985056,0,2,2,0,0
57,7127,0.9075757039632664,0,3,13,1,0
21,4923,0.056952867295681164,1,1,1,1,0
42,9459,0.20570429497656983,1,3,6,1,0
20,6912,0.4769054255322751,1,3,8,0,0
49,6130,0.4315542899531073,1,4,3,0,0
20,6439,0.640891664837207,0,1,1,0,0
44,8880,0.9447090508254122,0,2,14,1,0
46,7449,0.11240471127794882,0,4,10,0,0
49,2725,0.45185866513424044,1,3,2,0,0
67,8522,0.1924110378871393,0,2,3,1,0
68,5784,0.8941075983979475,0,4,6,0,0
36,2232,0.9645801858016528,1,4,14,1,0
38,9808,0.4787016818903501,1,4,3,0,0
22,9338,0.10401029772814074,0,3,9,0,0
35,8446,0.7852946667226732,1,3,12,0,0
45,5616,0.697141350492399,1,1,1,0,0
59,5725,0.35467082661031046,1,4,7,0,1
39,4677,0.8874074739689635,0,2,10,0,0
38,7287,0.9758318897827072,0,3,8,0,0
23,9480,0.5578538491301954,0,4,9,1,0
18,2409,0.5657279113442923,0,2,8,1,0
22,9205,0.29751350511377783,0,3,5,0,0
58,1256,0.5845060359833142,0,2,1,1,0
29,2721,0.43964232052484653,0,2,1,1,0
43,2423,0.3021910269280519,0,1,14,0,0
63,5953,0.06718519652390131,1,3,8,1,0
51,3990,0.2527078597091249,1,3,7,0,1
66,2195,0.19785464967766442,0,3,5,0,0
31,5559,0.5420419845539489,1,3,10,1,0
43,5365,0.6016700217635939,1,1,3,0,0
62,2244,0.6085717243060165,0,1,9,1,0
44,7766,0.3881810010456791,0,4,4,1,0
26,6302,0.421229733685496,0,3,14,1,0
43,2306,0.83423842964064,1,2,6,1,0
64,3402,0.4762328135171624,1,1,11,1,0
39,1496,0.9877733321371224,0,2,4,1,0
64,4399,0.4396172300088649,0,2,9,1,0
47,1909,0.649580944617839,1,2,4,1,0
60,1372,0.0503629989933958,0,4,14,0,0
65,7236,0.6533399244188108,0,4,8,0,0
34,2344,0.8514263944150061,1,3,11,1,0
43,9515,0.9424578385332962,1,1,12,1,0
53,3431,0.9973206116397705,0,3,12,1,0
18,5670,0.2821786456492331,1,4,3,0,1
25,3784,0.5753700648257168,1,4,8,1,0
66,2695,0.45071798553214737,0,2,11,1,0
52,2907,0.563817480575171,0,3,3,1,0
69,5814,0.15745295718984664,0,2,14,1,0
32,1780,0.8561495725959415,0,4,11,1,0
64,2019,0.9095689433445876,0,3,5,1,0
39,2403,0.44966166311292255,0,3,1,1,0
31,2426,0.28042986157357686,0,1,6,0,0
43,9855,0.14083342765301232,1,4,11,1,0
45,6868,0.6837648247778044,0,4,2,0,0
40,1010,0.3122318396207352,1,1,12,1,0
31,7330,0.9095385699133887,0,4,3,0,0
41,3825,0.67101247484487,0,2,11,1,0
19,8464,0.6456853251742407,0,2,1,0,0
62,4003,0.5594021158982408,0,2,11,0,0
43,8195,0.04577633942872561,0,3,6,1,0
31,7720,0.931922435685587,0,2,5,0,0
68,4088,0.62793749329946,1,4,10,1,0
24,2789,0.9940619833831104,0,1,2,1,0
20,4036,0.537356404772887,0,2,11,1,0
64,8377,0.7101108919062131,0,2,8,0,0
40,8598,0.05620955786622217,1,3,9,0,1
63,5838,0.6317361768234109,1,4,14,0,0
60,6872,0.7646496115903573,0,1,14,1,0
64,4653,0.7785142948525573,0,4,3,1,0
62,5299,0.7701116522302854,0,2,12,0,0
35,1973,0.22628262729366766,0,4,6,1,0
55,8083,0.9753984776052259,0,1,6,1,0
52,6494,0.9951821206249387,1,2,14,0,0
68,4406,0.07559587516160127,0,4,10,1,0
32,6150,0.9364464228117573,1,1,6,1,0
42,4129,0.28944919430436933,1,2,8,0,1
54,1104,0.6892840817509648,0,2,12,0,0
45,8433,0.33811092073613214,1,4,5,0,1
27,8689,0.9677543233731215,0,3,10,1,0
56,4567,0.10150385830353548,1,3,10,1,0
34,5348,0.497746816956376,0,1,13,1,0
56,5390,0.42804779194207465,0,4,8,0,0
39,7811,0.3260234522779849,0,1,12,1,0
43,2181,0.6455339908801486,0,4,3,0,0
61,5644,0.13105574342166748,1,1,7,1,0
42,6873,0.7166624181336969,1,1,1,1,0
34,5394,0.9805921238047873,1,4,4,1,0
30,4534,0.8045587144686301,0,3,5,1,0
37,6844,0.8600167529095454,0,1,7,1,0
42,6939,0.3596367431790025,1,4,14,1,0
21,7475,0.3248866064812187,0,4,6,1,0
27,2774,0.5170483546901332,0,4,13,0,0
20,9283,0.04572661476227269,1,2,6,1,0
58,1446,0.9453581344565326,0,4,13,0,0
62,1108,0.1437851730161922,1,4,2,1,0
35,4239,0.9030130391680924,0,2,11,0,0
64,6931,0.0835822220003557,0,2,2,0,0
53,5053,0.8226249276785601,1,3,2,0,0
64,5537,0.15196252587821513,1,4,10,1,0
39,7361,0.0381316140914727,1,1,13,0,1
51,2245,0.7194894502594087,1,2,12,0,0
64,3720,0.2802653001744283,1,2,8,0,1
25,9469,0.7144961527843495,0,3,7,1,0
57,8741,0.5550852504728198,1,3,1,0,0
66,6105,0.10880739023006558,0,3,9,0,0
61,3922,0.9321300733011637,0,4,11,0,0
36,3513,0.45231417476347757,1,4,11,0,0
59,3801,0.734447277798688,1,4,8,1,0
58,7981,0.5010205720156251,0,2,13,0,0
54,9221,0.6043614749612047,1,3,9,0,0
23,7502,0.30277359235669243,1,2,4,0,1
69,7038,0.20036030400345028,0,1,5,0,0
43,7229,0.5425702034080678,0,4,11,0,0
51,1364,0.440218972971002,1,2,5,1,0
62,2800,0.3901132134339331,0,1,11,0,0
23,6958,0.672567195094623,0,2,9,1,0
54,8436,0.6905066320111359,0,1,8,0,0
50,5793,0.04592005609126304,0,2,13,0,0
39,9160,0.33874449424367215,0,2,10,1,0
38,1179,0.41176455022637737,0,4,6,1,0
23,4873,0.0968921611641681,0,2,11,1,0
23,4960,0.23590086669828836,0,2,10,0,0
65,2186,0.051641797222756636,0,3,11,1,0
21,1773,0.9962420986170206,0,2,10,1,0
47,5460,0.7365572029698445,1,4,1,0,0
28,1352,0.08745015650275367,1,2,7,0,1
47,7943,0.020249379790092115,1,4,9,0,1
48,6202,0.7192878001522802,0,3,12,0,0
41,6344,0.43919216568266695,0,4,4,1,0
26,5507,0.786796709064576,0,3,4,1,0
20,5830,0.9234760378183837,0,3,5,1,0
68,1117,0.5993003890163725,0,3,8,0,0
48,1481,0.18710842291725305,1,3,11,0,1
57,5287,0.7821940360464525,0,3,5,0,0
54,7802,0.9558117431743745,1,4,4,0,0
53,9298,0.580231287059956,1,3,8,1,0
41,5477,0.6819974472807335,1,3,11,1,0
48,7533,0.33747469503667304,0,3,5,0,0
23,1243,0.3815276946603112,1,3,8,0,1
19,8012,0.7346544978530639,0,3,1,0,0
37,1865,0.9277710984068192,0,1,3,0,0
45,6329,0.6289883872243522,1,2,7,1,0
28,1603,0.7898479084853475,1,2,12,0,0
21,6756,0.17163501741537301,1,3,1,1,0
32,5018,0.21195909025797355,0,3,11,0,0
23,6192,0.5320346868333901,0,1,5,0,0
66,3015,0.17655419224284052,1,3,6,0,1
47,4380,0.6349950702209236,0,1,14,0,0
55,4770,0.291653185394699,0,2,12,0,0
68,6829,0.791532618666892,0,4,13,0,0
19,2613,0.8081103466143434,1,2,1,0,0
32,2879,0.4637874557553531,1,4,7,0,0
28,6372,0.18081063503763528,1,4,9,1,0
25,5108,0.6467749610819326,0,4,9,0,0
43,9978,0.9927870182635864,1,3,3,0,0
68,1148,0.6225908979425233,0,1,4,0,0
62,2754,0.03577469071400785,0,4,14,1,0
61,8378,0.01729397576708258,0,1,1,1,0
22,7681,0.3203619704923062,0,2,13,0,0
23,4756,0.19578380686040486,1,4,4,0,1
43,6392,0.8130512071433081,1,2,14,1,0
21,4052,0.8448056670360005,0,1,5,1,0
36,6692,0.25861877131047617,1,1,7,1,0
37,5218,0.3256447769498927,1,2,5,0,1
50,5803,0.23624696771511466,1,1,8,0,1
37,3377,0.908382547371264,1,2,7,1,0
66,6086,0.5026493346222822,1,1,1,1,0
29,4182,0.6561370440820199,1,3,12,0,0
64,4160,0.4154820866996033,1,2,2,0,0
18,7576,0.6310141935045311,1,4,7,0,0
43,9903,0.3858553767217361,1,4,3,0,1
31,3586,0.33967843772922546,1,4,2,1,0
55,3648,0.6344800731734802,1,1,11,0,0
54,8313,0.5910620780489892,0,2,12,0,0
28,2717,0.29352795416794963,0,1,14,1,0
53,6308,0.1493484503194734,1,4,9,0,1
30,8407,0.3685766938381376,1,3,12,1,0
60,1870,0.4151976391419092,1,4,10,1,0
20,4574,0.6286843334246048,1,4,13,0,0
50,6827,0.9145287636368638,0,4,8,0,0
23,8986,0.03618479753292514,0,3,8,1,0
67,9462,0.2436610125418449,1,3,3,1,0
27,9741,0.19371594227956035,0,2,11,0,0
22,6769,0.5022944086937836,1,3,10,0,0
40,6733,0.4297008070431598,0,2,9,0,0
27,4240,0.7290376238201884,1,3,8,1,0
61,5893,0.24241591254486383,0,2,12,0,0
19,1886,0.5944983657497586,0,4,2,1,0
30,6854,0.8838572635999593,0,3,7,0,0
57,6318,0.9106777399183047,1,1,8,1,0
19,3258,0.9587846047250311,0,1,12,1,0
37,5382,0.7732611520799886,1,2,7,1,0
18,2785,0.905987906258915,0,3,9,0,0
54,8727,0.23453087198527423,0,3,13,0,0
26,1295,0.19758094435047702,1,1,7,1,0
34,3597,0.006488083780526455,1,3,12,0,1
26,1680,0.7068443574290983,1,3,7,1,0
28,5890,0.9374671878137444,0,2,1,1,0
32,5298,0.18693534504167642,1,4,2,1,0
41,1324,0.6369435754268788,1,1,14,1,0
55,8952,0.7464597592217775,1,4,5,0,0
52,1986,0.9276142351480565,0,3,13,0,0
47,4118,0.6468602240172217,1,3,13,0,0
48,1760,0.9702937327487523,1,2,11,0,0
66,8758,0.34467314101254776,0,4,14,1,0
22,1906,0.34992853377140765,1,4,1,1,0
61,6499,0.5430125100143456,0,2,12,1,0
67,1364,0.3835018811159071,1,4,10,0,1
31,8769,0.0014257282875326238,1,2,7,0,1
28,4413,0.7317720250869874,1,2,5,0,0
26,9027,0.7517170414784834,1,3,13,1,0
51,8939,0.7469746046867705,0,3,5,0,0
29,4081,0.3450206666104666,0,3,8,0,0
52,6448,0.5222894733111719,0,2,9,0,0
52,4258,0.35997351817666945,0,3,10,0,0
18,3107,0.01603640003064577,0,1,1,1,0
57,8928,0.5624489412714188,0,1,10,0,0
39,3933,0.12376066608401104,1,3,4,1,0
46,3829,0.0800413240914406,1,2,11,1,0
25,9633,0.7554990686967872,1,1,2,1,0
28,6006,0.009506202418105625,0,3,14,0,0
58,2559,0.9590084436087262,1,1,9,1,0
54,2741,0.5152553641125769,0,1,9,1,0
31,6830,0.9830164307061484,0,1,1,0,0
47,8523,0.057997572472708425,1,4,3,1,0
52,1625,0.5835295488659132,1,1,10,1,0
38,2690,0.3493270359759112,0,3,8,0,0
54,9282,0.8434824928142858,0,1,2,0,0
22,7310,0.3612227352342863,0,3,2,0,0
36,4006,0.2604875790573491,1,1,2,0,1
31,5302,0.8575531270999133,0,1,13,0,0
43,2088,0.374653091653261,0,4,5,0,0
21,7007,0.01683331986056147,1,1,14,0,1
42,5611,0.39028910083933377,0,3,9,1,0
62,8928,0.6545222690109419,1,4,7,0,0
59,5490,0.25435953880638185,0,4,13,0,0
42,9378,0.4319875924251573,1,1,7,1,0
