Edad,Genero,Nivel_Educativo,Ingresos_Mensuales
48,0,1,-552.9194885066663
23,1,3,16555.240119199658
19,0,2,-1994.616357085989
37,1,2,3422.7889709016977
45,0,1,7941.375315103542
28,1,2,4683.363538208121
21,0,2,4176.068314835428
32,0,1,7949.996311398514
23,1,1,705.1772062792897
47,1,2,11283.216894756035
55,1,3,4061.333398678945
19,1,1,4945.651674688202
32,0,1,11230.14399779947
28,1,1,2287.1581249482592
25,0,1,903.5363157951792
43,0,3,11445.404200677858
62,0,3,16676.262751724018
61,1,1,5356.783465185175
22,1,1,8276.86288138821
23,1,2,4205.003162228651
43,1,1,404.0405839422465
21,0,1,12187.038042142414
36,1,2,10540.948208756585
37,0,3,2124.2056821075075
50,0,2,-1529.7651301351489
37,0,1,9155.481058942252
29,0,3,15679.768073246521
64,0,1,9108.63207444193
18,0,3,3497.88255789196
43,1,2,14263.371237785774
31,0,2,3139.7716004085914
55,0,1,3511.8274402133434
54,1,1,4173.374869860781
28,0,2,7887.15911048264
53,0,1,6038.851521303817
30,1,3,11703.938370109636
60,0,2,7118.607732004549
20,1,2,7044.592975276761
50,1,2,9429.301095041914
23,0,2,-4201.888123514662
27,1,3,9214.028035837946
22,1,2,10540.886487685199
40,0,1,3795.3666126143326
27,1,3,3808.730554352729
61,1,3,5682.482967930155
19,0,3,-3915.967544897636
30,1,1,6998.382022900385
57,0,1,7568.922118034111
19,0,1,2610.283597621764
37,0,2,13653.403228778172
18,0,3,4847.88939126563
54,1,1,9875.070522258717
26,0,3,12424.307764765223
34,0,2,4116.000329758856
26,1,3,8264.09481795103
28,0,3,4967.047660250231
32,0,2,5837.921663068859
41,0,3,4117.831451247417
55,0,1,-2181.788899286894
52,0,1,6127.225738391561
47,0,1,5787.845074680365
48,0,3,5368.984254170627
22,0,2,4507.16414597926
61,1,2,12963.047297828865
31,1,1,747.9923094377036
28,0,2,5607.716265888846
26,1,1,7969.59525306354
51,0,3,11272.14502651329
29,1,3,6728.124826738184
52,1,3,799.6375926073897
52,1,3,17529.590175605408
18,0,2,817.1753944150032
57,0,3,20520.183832440693
39,1,1,7030.759679603983
46,0,1,11687.155079991595
25,0,2,-8030.7937658053415
28,1,1,5603.213621593222
58,1,1,-2216.6683220146224
54,0,2,8949.421454189529
31,1,2,-4249.278895614021
47,0,2,2429.889188056365
52,0,2,5603.643876523856
38,0,2,7215.362679132475
54,0,1,8413.429133716121
22,0,2,7535.580625231605
36,1,3,17822.576773676206
31,1,2,8428.677231899483
43,1,2,3157.1055248733614
21,1,3,1660.103552257343
42,1,3,10269.26581085142
62,1,3,6823.93654783009
59,1,3,9568.928115817782
42,0,2,11125.023738705277
35,0,3,3625.270735300422
57,1,1,1031.1674713902166
25,0,1,-2838.7812876189273
56,1,2,6145.316807254194
57,0,3,11966.750483683847
31,0,3,18020.597008666387
49,0,1,7413.5686824803315
55,0,3,10523.91507484837
50,1,3,1570.2779647165025
40,1,1,1455.274296850383
32,1,3,3464.6073641406047
50,1,1,5607.40535440406
42,0,2,4209.58750858088
34,1,3,8921.651503493988
50,0,2,8476.648994628305
64,0,1,9777.64829745701
19,1,2,11589.635946102178
31,0,1,5106.099794691463
57,1,2,14269.912720607106
57,1,2,4226.293206768931
56,1,3,11439.195975291737
23,1,1,4213.159270974165
23,1,3,12601.402593728273
20,0,1,9860.61902513729
24,1,2,5101.918694405636
25,1,2,2037.0380903774667
59,1,1,8169.825409649205
32,0,1,5187.355411147906
64,1,1,1228.7573290662558
46,1,1,-841.0553382013313
50,0,3,6728.265855931499
47,0,1,13717.956033350516
56,0,1,14532.14735826831
44,0,1,16626.30996997033
53,0,2,2662.609776292403
46,0,3,16522.033377853248
55,1,2,6673.699111196855
50,0,1,7414.472284024015
54,1,3,17901.364907814415
44,1,2,6742.323780872188
50,0,3,8095.12597192533
21,0,2,-833.3477282108206
39,0,1,2249.404352930533
19,1,1,1896.4092847787072
27,1,1,-4007.7050455021135
22,1,3,3584.387902146998
27,1,1,5858.20415653126
50,1,1,12979.038438771302
55,0,2,7379.365554103955
30,0,1,-2234.5865250099487
48,1,3,8874.219668686197
64,0,3,12522.898499594052
53,0,2,10074.19170766481
62,1,1,12918.23849324248
41,0,2,9692.79191435243
32,1,1,10901.818638534696
46,1,2,8904.249456276491
25,0,2,4707.262945058444
22,1,1,6077.265111299763
46,1,2,17316.562767952313
64,0,1,8261.974043717255
21,0,2,3417.8484535646
29,0,2,7051.884886596787
62,0,3,16988.870634788113
19,1,3,830.9193133053814
44,0,3,12631.922384576865
48,0,2,-6011.950725910752
53,0,1,7813.517357996973
53,1,2,12213.49004074543
43,1,3,9229.612504142078
60,0,2,12488.59814377503
44,1,1,-4042.4092036056536
22,0,2,11181.43147067896
37,1,2,-5257.475397071894
28,1,2,3172.2326643041083
27,1,1,-2091.2968626472275
57,0,1,2382.468892655712
55,0,3,-14.014090776603553
23,1,1,6774.1936752529855
25,1,2,7966.252409990557
40,0,1,6119.182585260791
64,0,3,17220.50799940619
43,1,1,-765.0156468113137
63,0,3,7499.59829089688
60,0,1,11647.227361911924
29,1,2,6588.723885318355
43,1,2,6217.107991639919
30,0,2,2220.2739212929923
57,0,1,3990.747525012206
35,1,2,6584.253306628894
42,1,2,3742.1026835140956
50,0,1,-3923.902555968958
64,1,3,5431.554406459753
57,1,3,17191.039085433207
60,1,2,4479.745319195077
29,0,2,-4172.7031430253555
61,1,3,10295.05697593808
53,0,2,3578.3755718863304
65,1,3,10674.91534860613
21,1,2,-1585.4650920102958
22,0,2,-5218.5373638562705
54,0,2,7621.365820252954
25,0,1,-978.7740670314079
59,1,3,4133.208172065641
45,0,1,3548.8304646096394
48,1,2,4996.359083216049
26,0,3,1035.9797174795194
46,0,1,9823.729413392932
31,1,3,-606.0368762070448
57,1,2,11448.708910973957
58,0,2,-981.5509628371819
39,1,2,-2268.750388279055
28,0,1,9622.488115599837
40,0,2,3023.8309614952886
18,0,2,6177.489162114989
63,0,3,3447.230258791883
54,0,2,9875.166415338519
38,0,1,14776.586996421294
43,0,3,5084.330758204805
63,1,2,18541.77406219975
53,1,1,4880.31292841469
40,1,3,4524.048503172645
18,0,2,1505.5726418768563
57,0,1,8950.526777972926
32,1,3,7813.808473887326
38,0,2,4278.03988503817
64,1,1,10972.770547365055
26,0,2,6381.39303834308
26,1,3,8096.748057679521
27,0,2,-466.6905015559769
43,0,1,9117.995979150455
58,0,2,8527.891998973659
52,1,1,2920.0968771302414
42,1,3,4129.488615354783
43,0,2,9058.295108820312
28,0,2,5301.28579734208
55,0,1,4703.346470189523
19,1,3,14259.428185280958
24,1,2,519.785813985482
35,0,1,3896.001958597898
44,0,1,6199.256586614605
51,1,1,516.9114364955449
44,1,2,11626.35723318747
34,0,3,14481.73538466687
60,0,3,6508.572805082749
61,0,2,13560.907086672574
41,1,3,7888.757893026122
42,0,2,10388.144123536724
24,0,1,3920.352785620041
23,1,1,3429.645866376791
41,0,2,-1654.2429325169105
50,0,2,4146.863309671573
46,0,1,8956.85208771112
60,1,1,1399.7416970605555
39,0,1,9582.8372791955
43,1,3,11052.801624015221
45,0,3,8497.342196205298
38,0,2,8361.040993446657
24,0,2,-4109.335460947759
34,1,2,-238.38478494947321
37,1,1,-457.1678328640219
58,1,2,4236.234545783117
37,0,1,10185.92723701144
39,0,2,-5500.931958666952
45,0,1,1774.7713099707735
57,1,3,-872.4279315370313
24,0,1,1568.4983614193834
18,1,1,7237.89517680101
49,1,3,10514.689419373044
30,1,2,2558.6281922425887
47,1,3,7768.248189651101
40,0,1,12863.720803439317
36,0,2,2204.492501346969
49,0,2,2579.1787020905476
47,1,2,499.7008981639174
46,1,1,-5213.313027938682
62,0,2,6872.8066267253835
46,0,2,14508.081147073459
47,0,3,6492.765799257408
33,1,3,9302.317917589979
57,0,2,10199.938464872388
36,1,2,-31.920015137399787
35,0,3,15767.073734961092
18,1,3,8501.479897607056
31,0,2,8125.357458193477
64,0,1,10423.816607145367
19,0,1,9548.601565860208
45,1,3,5147.849498818659
47,0,1,4634.130863577528
55,1,1,14647.739896608522
21,0,1,12916.922470854317
18,1,1,3044.7509522481364
25,0,1,7504.804003762325
46,0,2,9820.745228984253
56,0,2,8506.741490549057
20,0,1,11747.9024087613
49,0,3,321.6141904746446
27,0,1,352.75849699426726
27,0,3,257.2248965727849
36,1,1,786.6615918115472
63,1,2,13449.468681880688
51,1,2,9850.884116172227
50,0,3,12605.84301813025
40,1,3,7448.754867181868
45,1,3,6475.009985303465
49,1,1,7277.937012177297
24,1,1,-3131.665330505687
46,0,3,8143.422771110396
25,1,3,5275.505715864518
18,1,3,-7635.30417186402
20,0,2,1920.2616974944244
41,1,1,4348.284455681867
40,0,3,16371.838011794003
25,1,2,-2031.6600199785444
64,0,3,2368.3421604064997
54,0,2,6223.396866773925
20,1,3,5355.472952830957
50,0,2,11666.270174676964
45,0,2,8990.380611486176
64,0,2,5681.955351063311
25,1,1,-1149.460921533936
51,0,1,9458.68969464248
52,1,2,13381.407481758386
49,1,1,6933.779383533211
41,0,3,9768.137481183949
31,0,1,-7111.384758554053
49,1,3,10518.557985702453
63,1,2,12470.013960596534
60,0,3,4199.566436269528
33,1,3,2369.355215599203
21,1,3,9373.092960383496
54,0,1,3893.032451833475
38,1,3,18893.326149941393
31,1,3,1372.8949197991924
48,0,1,-2387.7341474219957
65,1,2,17532.071095534455
35,0,3,8775.056889014573
24,0,3,4292.88632616552
27,0,1,4695.448946280236
24,0,2,5663.265918935869
50,0,3,5900.048257458766
40,0,2,12925.791845654894
38,1,3,11675.266791070266
36,0,2,2869.7177771191864
65,1,3,15241.286128279482
36,1,1,10318.728863490633
53,1,1,5905.301603951521
46,0,1,4253.105513558596
35,0,1,5814.685730236804
19,0,2,6323.05132494958
18,1,2,-875.5031092930321
64,0,2,18421.283491811264
22,1,2,-385.075456368565
37,0,1,763.117521431348
28,1,3,8655.01669747795
59,0,2,9872.203176638111
19,1,3,7968.9244542547385
20,0,1,-2389.590166046627
40,0,2,6347.769406434562
29,0,2,6722.233826163707
37,0,2,-589.3829096603986
22,1,3,-1025.9667231100093
54,0,1,11650.502376830551
55,1,3,13483.16200405774
47,1,1,10042.2198015555
26,1,3,17960.237297397234
51,0,2,-495.60409290136795
61,0,2,6688.680302770019
52,0,2,11723.836284929785
39,0,2,7758.5183243768715
61,0,1,13759.257124744045
41,1,3,3731.608653774067
34,0,1,7183.393417316474
27,0,3,1276.8129332655317
47,0,1,12703.781093816331
63,1,2,7152.141233387413
40,0,2,-5268.53467295402
49,1,2,22693.381615527407
34,0,3,2492.1881066045953
34,1,1,5824.797376765322
31,0,1,-3049.236639783092
26,1,2,9171.189525651034
57,0,2,15306.667143205193
19,0,3,13124.627464873558
62,0,1,12789.511049310153
42,1,3,10196.825674046922
56,0,2,9642.843441920988
26,0,3,5025.97687785995
39,0,1,-7486.517436112021
60,0,3,7900.680698994374
63,1,3,8109.005649135803
21,0,3,11743.48014181369
43,0,3,4880.959401375674
46,0,3,17038.370487461973
62,1,2,5777.399823762986
51,0,1,3723.786219944242
40,0,2,-4477.323543637642
54,0,2,8906.185857452478
28,1,3,8870.510484843608
23,0,1,3556.701416711889
35,0,1,5171.973476267436
38,0,2,9786.166220199957
59,0,2,12108.641121969353
53,1,1,2785.77469726876
58,1,3,12537.274433210474
55,0,2,2306.932295618607
51,0,2,18507.635742222465
34,1,1,3343.172716424043
54,0,3,1304.8780133604305
42,1,3,4407.120611421058
55,0,3,15649.231726460308
29,1,3,10050.519614586185
40,1,3,-586.8043921371409
59,0,1,3943.9816792830397
39,0,2,7195.099355374793
38,1,2,6515.194441977011
44,0,3,9993.971582887207
48,0,1,16482.209671296863
23,0,2,14461.038802809393
44,0,1,5883.047786849333
57,0,3,5998.430726895709
51,1,3,7481.186460736131
29,1,2,488.01607686344596
62,0,3,8712.289859833496
24,1,3,4880.039194454338
27,0,1,-4203.142536339902
62,0,2,4327.204960749984
34,1,3,6089.045370444124
43,1,1,19305.170437603163
38,1,2,7121.8371908938025
45,1,3,5794.869681458495
63,1,2,8368.333441318673
19,0,3,-9552.048652107107
60,1,3,12420.292583268718
18,1,3,-3763.208563513652
53,1,1,6465.486167452732
43,1,1,-7894.368343353406
46,1,1,5421.305608343379
38,0,3,6976.771241580654
28,0,3,4382.766435824521
57,1,2,2579.6603682579
28,0,1,1671.084764491306
53,0,3,8238.240776400573
56,0,2,20748.093887812338
57,0,1,866.79119439224
52,1,3,5289.857927912689
51,1,1,4924.254874597188
64,0,2,8283.16222627322
41,0,3,10557.411848058147
39,0,2,-258.0844423065064
22,1,2,4286.332815675275
50,0,3,10282.005548739178
53,1,2,3132.8574417382933
64,1,3,15170.35954632921
37,0,2,6528.894081934894
36,1,2,7829.011903085744
52,1,2,6287.572066059194
60,0,2,6900.636945171806
34,0,3,4555.360875809327
62,0,3,7303.212980544807
60,1,3,14500.056289259064
51,0,2,10175.195315097102
26,1,2,4479.544680392001
43,1,1,9863.668597372482
19,0,1,7458.563113211986
26,1,1,5262.242723808757
26,1,1,3780.290762167265
57,1,3,11652.2162820105
34,1,2,412.3488615038941
18,1,1,4457.1798618949
42,1,3,2268.3833232234056
60,1,2,7906.051501921957
57,1,3,3074.7359806966815
59,0,1,13274.668401869594
42,0,2,-4808.433756978957
56,0,1,11166.34067091153
52,1,2,201.54693354505343
20,0,1,-2711.3825433715747
54,0,2,7380.19056713715
61,1,1,9251.752287889742
61,0,1,885.6448549690849
47,0,2,10122.326133807774
55,0,1,1980.515193979235
51,1,3,7185.195817219233
29,1,2,3384.303440919387
36,1,1,992.4734583076315
54,1,2,12624.246992437114
61,1,3,12094.83468969373
34,1,3,12924.409056413871
27,1,3,5181.04530226087
64,1,3,15677.237804410921
29,0,3,7700.759468428921
33,0,3,8277.35858750819
41,0,1,2254.787602904483
36,0,3,6313.049012817439
25,0,2,1817.9203130396036
48,0,2,8654.865264409038
38,1,3,126.38507215535174
34,0,1,5843.554808050914
40,1,1,9096.404313998924
54,0,2,13844.87017965028
33,0,1,-2063.3096511504255
23,1,3,5320.242379598854
25,0,2,-5782.374113730368
42,0,1,7056.195299063727
35,1,3,11112.06671002992
42,1,3,11022.848047130807
29,1,2,3557.2940028816383
32,1,1,1386.1059401592079
43,0,3,9700.580364352025
58,1,2,10593.907138506942
62,0,2,5597.549279177838
43,0,2,12133.436032869913
64,1,2,5283.337250122323
49,1,3,3412.270421358913
27,1,1,8087.590359218446
33,1,2,2357.685247955578
24,0,3,4079.777036981592
34,0,3,3395.7135007385473
40,0,3,5437.7220079009685
43,1,1,4580.746862001175
38,1,1,-12148.61746159253
39,0,1,11366.830546041418
24,0,1,5138.843312854933
31,1,1,3932.3536367459565
32,0,2,3584.6889897200217
24,1,1,1911.3692176262418
26,1,2,8560.839292839646
65,1,2,7674.647208680033
25,1,3,9065.336456628798
40,0,2,3551.474162902273
46,1,2,9847.617988006148
35,0,1,3308.437090977565
48,0,1,5659.675181559241
47,0,1,-3568.922785081806
56,0,1,12277.197416478793
52,0,1,6629.98875624978
35,1,2,16269.627603613317
59,0,3,16360.7746027262
56,0,1,4836.812820768259
34,0,1,4793.52121496506
31,0,1,3922.465310961253
48,1,2,1474.8172364738784
41,0,2,635.0679157149807
52,1,3,11344.8645571776
61,0,1,7535.634441670912
62,1,2,6544.38714522763
51,0,1,4158.344390531098
20,0,2,7881.977545914058
54,1,2,4925.076185801092
60,1,1,17757.711632470673
57,1,2,-2196.674782371945
43,1,1,4955.013961241809
40,0,3,-674.7852467790208
61,0,1,5765.153537044183
56,0,1,4514.118472560739
32,1,3,12193.322226948634
21,0,3,-3863.1446043390843
46,1,1,19362.005823762112
39,1,2,5209.299800422518
42,0,1,7472.960212336184
30,0,3,-3524.539383580839
35,1,1,1992.7700200351637
50,0,3,7013.180785777102
33,1,2,6417.498687307435
62,1,1,13708.683238935322
59,0,2,5240.674363122699
61,1,3,9161.048022058967
19,1,1,3670.9508914002085
52,0,3,6348.220135977614
59,0,3,-4718.5896664430675
51,0,1,15878.438231966
47,1,2,8074.692387246181
30,1,1,15726.35603034347
30,1,3,6213.216583991339
35,1,1,5666.5078402428735
49,1,3,1913.4317048729263
49,1,1,13122.012884217467
52,1,2,-1913.845613153384
56,0,1,6433.239461892254
63,0,2,8574.585560541615
46,1,2,-13.244609818536446
46,0,1,8340.398150144809
61,0,3,11732.73693776358
33,1,2,6150.02934075563
61,1,2,8871.07634926984
64,0,1,8628.632960299537
27,1,2,3131.292821463975
47,1,3,6943.022600411161
42,1,2,5525.346674930653
56,0,3,8657.138485716541
37,0,1,2134.2310435304776
22,1,1,4506.426387835767
18,0,2,-474.5122039251919
47,0,2,6502.717853284363
20,0,2,1852.5121154391154
62,1,1,13575.70327068074
31,1,1,7533.725686414373
47,1,3,10233.034124740163
21,1,3,7012.854104288732
35,1,2,5783.09284167611
54,1,1,2393.441761336183
42,1,2,9626.338898058659
65,1,1,13510.156764228306
18,0,2,-205.42062494091851
63,1,1,14343.948899346797
32,0,3,8159.829866047403
26,0,2,5577.376678133919
32,1,3,-564.7653105502404
41,0,2,3179.8255174251713
21,1,2,9422.065803951573
29,1,2,3431.0443180695975
54,0,2,8808.093447101026
54,1,1,6691.54297050966
60,0,1,6130.272415903593
23,0,1,4614.664248152183
56,0,3,5351.05050371803
63,0,1,15578.533589381364
41,1,3,7254.146074629586
28,1,3,-1660.02320856389
30,1,1,-3018.2087619824297
51,1,2,6615.297338442047
42,0,3,3146.2522313492673
24,0,2,14516.919259147524
21,0,2,9511.757653784705
25,1,3,3404.493071286998
37,1,2,14163.149766906141
46,0,1,6182.873593993164
62,1,2,5311.288102062812
63,1,1,-3137.253975905993
27,0,3,8313.799390968612
60,1,2,14651.962542993304
51,0,3,6805.594791518464
43,1,1,1400.680670505868
58,0,3,14202.756993903626
20,1,1,7726.699864420407
23,1,1,3374.989552747779
22,0,2,-2233.8814605281077
22,0,3,-444.03646362012023
64,1,1,8846.921328396127
40,1,2,1221.4967613876624
26,0,2,9134.45463811064
52,1,3,1863.261272060663
37,1,2,7404.680899654762
59,0,3,1775.6173241816177
52,0,1,9505.912966894648
35,1,1,3738.8767051678747
34,0,3,5097.919255605447
41,0,2,6043.730024091488
20,0,1,3012.1467620773938
49,1,3,17517.324910616364
52,1,1,3095.956567731182
55,1,3,11842.15220702104
30,0,1,-3055.132349809902
64,0,2,14817.606861367181
42,0,3,1904.7816265536912
26,1,1,8640.491879345796
21,0,3,5446.7468541313465
31,0,1,-2291.967949735863
54,0,3,20068.829898044216
51,1,2,3149.2771246717903
28,0,2,6924.101995300027
58,1,1,10141.256085743718
20,1,1,420.9855860323946
45,0,1,4706.5651962356305
46,1,3,7286.7715067461495
26,1,2,1628.8145792088817
20,1,3,903.3298797473763
42,1,1,8021.608486138814
51,1,1,16763.34125674693
29,1,3,6289.272626162641
59,1,1,8975.277501044415
26,0,1,1240.9317844366346
32,1,2,13443.069485403852
57,0,2,12593.239543110183
42,1,1,6150.272628302067
22,1,2,12305.47374363667
28,0,3,8504.567374339465
51,0,1,4259.855227306699
41,1,3,12215.882322774738
32,0,3,3943.5353068396776
55,1,1,11072.633431037257
25,1,3,17954.63151852689
22,1,1,-62.88768027286869
65,0,3,11075.840687513215
43,1,1,14672.731864967505
35,1,2,5184.409692063893
23,0,3,7494.565431292063
54,1,1,6894.716072105874
65,1,1,9513.596287260292
30,0,2,3678.1873610824223
45,0,3,6441.553613671276
22,1,2,341.38849276631527
30,0,3,13751.459174166801
34,1,3,-877.3185770222972
57,0,2,4074.631395692433
62,0,2,10363.305132111505
49,1,3,6174.993052071304
46,1,3,18124.277530338313
20,0,3,3938.4641065971964
57,1,2,11076.690885288954
51,1,2,8574.250534641573
57,0,1,6819.902412361696
44,0,2,-482.5909754457007
30,1,1,5283.576365952342
62,0,1,7187.510335788045
50,0,2,16477.98603438233
23,1,3,9243.232987053721
41,1,2,-6118.042869291563
36,1,2,6118.456956184676
33,1,1,5625.66072759995
57,0,1,15399.053273529915
45,1,2,1652.0352172661196
50,0,3,3024.6697894408144
65,1,3,10782.695380792718
58,0,2,6313.231971564408
30,0,3,5836.138929087204
60,1,3,17017.74567205472
62,0,1,8178.387970601086
42,0,2,1530.5411150271593
59,1,3,6699.730079495979
53,1,2,-278.390317335663
44,1,1,-2676.4442788140022
55,0,2,1796.2527873126646
24,0,3,1584.8774102408493
22,0,1,13105.448049130044
60,0,2,4827.322099122117
62,0,1,9512.69629866816
48,0,1,8188.312579740776
40,1,2,6329.800084862025
59,1,2,5865.984142036888
27,0,1,4491.009276392952
49,1,3,5944.702971015637
60,1,3,13174.506833795323
47,1,1,271.73865572768045
56,0,1,8219.726441566529
48,0,1,10705.975601812712
35,0,2,10258.846492944936
53,1,3,11171.87773276045
19,1,2,3532.720576008771
31,0,2,17986.291847248624
30,1,1,1929.9243345493983
46,0,3,7323.228204008524
29,0,1,12765.946221121067
56,1,3,8085.90940722046
19,1,2,-5184.78296776358
49,1,2,-498.32683544059546
30,0,1,9254.384858059708
63,1,3,5071.1244506456505
44,1,1,3864.907639906023
58,1,2,14339.569786895798
34,1,1,6637.546515299422
57,0,2,8938.1966108434
48,1,2,3644.715592582623
51,0,3,12590.483384123298
41,0,1,9137.551824833423
62,1,1,13662.890746430116
52,1,2,7340.030362249442
65,0,2,3965.6213324852542
23,0,1,1820.3762419724287
36,1,3,9788.865092012045
47,1,3,5706.5753851921545
24,0,2,3469.6517147290474
27,1,3,8708.4213562746
58,0,2,12528.452745610299
49,1,2,15513.076199121571
51,1,3,11028.575736437211
45,0,2,36.921831501349516
32,0,3,12336.123123279933
47,0,3,10149.910647073033
54,0,3,14601.401319593675
46,0,1,11124.641118939613
39,0,3,18187.008858937887
21,1,1,6894.822973336502
37,1,1,3257.964234719207
49,1,1,3900.9873297475297
53,1,1,-76.63826458683343
21,0,3,4754.74481165193
44,0,1,14466.63579117426
34,0,1,-191.20310279197656
29,0,2,19910.674126661055
39,1,2,9446.81547871886
34,1,1,5827.608841597156
27,1,1,10567.316986786514
18,1,3,636.482368985341
39,0,3,1321.664582290322
43,1,2,11781.877646178833
35,0,3,8423.451280740053
31,1,2,13571.009258829794
64,1,3,15729.362169128934
46,0,3,6606.2027285127615
29,1,1,9442.065758283621
53,0,2,8482.13399854295
52,1,3,9813.099641986508
29,0,3,10191.99285636962
24,1,2,15648.625924444008
46,0,3,5115.441017018136
28,1,2,2447.426125588432
50,1,1,9071.36337431962
23,0,2,6800.85492749028
64,1,2,8940.40522861828
